Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq,Qtd_Vendidos_Numeric,Preço_Final,Receita_Estimada,Faixa_Preço,Classificação_Nota
kit 02 calças jeans feminina skinny cintura alta modeladora,4.4,30.0,8.0,stillger jeans,algodão,feminino,outono/inverno,eu amei as calças tdo perfeito.,"pedi 40 e achei que elas seriam o msm formato, mas não é, a calça clara é um 38 no máximo e a mais escura é sim 40, dei a calça clara mas vou ficar com a escura.",gostei. só a costura de uma é torta na perna mas usei igual. tamanho conforme as medidas.,+100,139.61,0.777777777777778,0.003195240193918,0.0491803278688524,0.2195184338869752,738,25,3,100.0,0.0154615734424738,0.176443838108231,100.0,128.4412,12844.12,R$100-200,Boa
kit 4 camisa plus size blusa academia ginástica dryfit,4.6,56.0,23.0,camiseta uv masculina camisa,sun protective uv poliéster (100%),masculino,não definido,excelente produto.,veste bem. pelo preço a qualidade é bem boa.,ótima qualidade.,+100,145.41,0.8518518518518517,0.00605993829881,0.2950819672131147,0.2294089560383343,168,150,1,100.0,0.0013642564802182,0.0004547521600727,100.0,111.9657,11196.57,R$100-200,Excelente
bermuda juvenil jeans masculino roupa short menino,4.9,14.0,11.0,nacional,jeans,meninos,primavera/verão,muito linda!!!. meu filho amou!!.,"produto de qualidade, gostei muito bem acabado melhor de que esperava recomendo.","gostei muito, e compraria novamente.",+100,52.16,0.9629629629629632,0.001432349052446,0.0983606557377049,0.0703932335186385,557,75,7,100.0,0.003638017280582,0.0300136425648021,100.0,46.422399999999996,4642.24,R$50-100,Excelente
2 conjuntos ciclista liso + top roupas femininas academia,4.7,12.0,13.0,akorio,poliéster,feminino,primavera/verão,"gostei muito, estampas animadas que fazem toda a diferença para um treino.",muito confortável !.,"gostei do material, tamanho e o corte.",+100,78.72,0.888888888888889,0.001211987659762,0.1311475409836065,0.1156850039221036,21,122,7,100.0,0.0045475216007276,0.1173260572987721,100.0,68.4864,6848.64,R$50-100,Excelente
5 shorts de dormir algodão masculino com estampas discreta,4.0,10.0,5.0,brotta,algodão,masculino,não definido,"produdo e razoavel,pelo preço esta bom e cofortavel.","o produto anunciado como de algodão 100% mas descobri após a empregada ter lavado, que não é.",acabamento deixa desejar.,+25,129.4,0.6296296296296297,0.000991626267078,0.0,0.2021077043757034,149,25,1,25.0,0.0004547521600727,0.176443838108231,25.0,122.92999999999999,3073.25,R$100-200,Média
kit 3 calças jogger moda juvenil oferta roupa mocinhas luxo,4.4,65.0,5.0,ak fashion kids,bengaline,meninas,primavera/verão,muito bonito e tamanho ficou bom 👍 minha filha amou.,"as calças são lindas e confortáveis. ainda não lavei, mas amei. vieram muito bem embaladas e cheirosas. só tomem cuidado com o tamanho, elas são pequenas. minha filha veste normalmente 12, e a calça 14 ficou certinha. segui as medidas da descrição.",amei 💗. super recomendo.,+100,164.65,0.777777777777778,0.007051564565888,0.0,0.2622182053818082,19,41,7,100.0,0.0027285129604365,0.003638017280582,100.0,156.4175,15641.749999999998,R$100-200,Boa
bermuda térmica anti assadura feminina shorts esporte novo,4.9,14.0,21.0,keeper,microfibra,feminino,primavera/verão,qualidade muito boa.,tecido muito bom e de qualidade excelente.,recomendo.,+100,42.9,0.9629629629629632,0.001432349052446,0.2622950819672131,0.0546025033252617,406,101,7,100.0,0.0086402910413824,0.0300136425648021,100.0,33.891,3389.1,Até R$50,Excelente
shorts masculino essentials logo adidas,4.8,32.0,30.0,adidas,poliéster,masculino,não definido,ele é perfeito. sou personal e ele tá me ajudando muito qdo meu uniforme não está limpo.,muito bom 👏🏽.,ele e top so qui eu comprei p e ficou muito pequeno 😥😥.,+100,199.99,0.925925925925926,0.003415601586602,0.4098360655737705,0.3224821800075031,13,122,1,100.0,0.0109140518417462,0.1173260572987721,100.0,139.993,13999.3,R$100-200,Excelente
kit 4 cuecas boxer lupo em algodão masculina cotton original,4.6,2384.0,22.0,lupo,algodão,masculino,primavera/verão,"muito bom , eu sempre gostei de usar cueca com folga mas resolvi seguir as orientações das medidas na tabela e ficou ótimo. peguei a m (normalmente pego um tamanho acima) mas ficou muito bom, perfeito. se tivesse arriscado no tamanho g teria ficado muito largo. tenho 1. 75 altura e 76kg.",as cuecas são de péssima qualidade as mais falsas que existe. eu uso cuecas lupo há muito tempo não gostei porque é anunciado como original. estou só o ódio.,"eu tenho 1,80 e peso 80 kg, a g ficou perfeita.",+10mil,89.9,0.8518518518518517,0.2625605993829881,0.2786885245901639,0.1347498380000682,463,25,7,10000.0,0.0422919508867667,0.176443838108231,10000.0,70.122,701220.0,R$50-100,Excelente
short jeans feminino cintura alta com lycra barra desfiada,4.4,239.0,6.0,stillger,algodão,feminino,primavera/verão,"o short é bom, so que seu tamanho é diferente só que promete.",perfeito!.,veste surpe bem.,+1000,44.29,0.777777777777778,0.0262230057293962,0.0163934426229508,0.0569728181167081,736,25,7,1000.0,0.0327421555252387,0.176443838108231,1000.0,41.6326,41632.6,Até R$50,Boa
calça jeans feminina flare cós alto levanta bumbum hot pants,4.4,1028.0,12.0,tizioti,algodão,feminino,outono/inverno,"maravilhosa! dificilmente acho calça jeans que fique boa. mas essa é perfeita, é linda, modela o corpo, o tecido não é mto grosso, mas eu gosto assim. pra quem não gosta mto apertado peça um número a mais, ela é pequena! a minha quase não entra, mas é pq engordei 2 kgkkkkkkk, uso 36. obrigada, obrigada, obrigada! façam mais cores nesse modelo, pfvr ??.","material de boa qualidade, veste bem, porém para mulheres altas como eu (1. 71cm) essa calça ficou pequena no comprimento e justa demais, comprei no tamanho que uso (38) e peso 58kg. recomendo o produto para mulheres mais baixas de até 1. 69cm e comprem uma numeração a mais vai ficar mais confortável. obs: poderiam fazer calças no comprimento de 113cm em vez de 100cm. sou alta e amo calças jeans, o difícil é achar o comprimento correto!. mas o produto é bom e recomendo.","primeiro comprei a calça seguindo os comentários, muitas dizem que o tecido é leve, ao contrário, é bem grosso, numeração não existe, uso 38 e meço 1,58, fui pela tabela deles, então quem usa 40 deve pegar o 46, uso 38 peguei o 46 para ficar larguinha, na coxa ficou apertada, na cintura ficou justa e não folgada como eu queria, na altura passaram 10 centímetros, ainda bem tenho máquina de costura em casa, como preciso de uma calça preta para amanhã, não vou devolver e já comecei a reformar. resumindo, precisam acertar a tabela e principalmente usarem as medidas corretas.",+10mil,74.17,0.777777777777778,0.1131555751432349,0.1147540983606557,0.1079260598206064,766,25,3,10000.0,0.0009095043201455,0.176443838108231,10000.0,65.2696,652696.0,R$50-100,Boa
short lipo cinta cintura alta power barriga modeladora prada,4.5,27.0,11.0,stillger,poliéster,feminino,primavera/verão,"ele é lindo e veste muuuuito bem! o zíper é falso, mas o short segura bem e deixa o corpo desenhado! comprei baseada noa comentários e peguei a g. apertou sem machucar e modelou bem! tenho 1,60 e 80kg. adorei. !.",top top 😍🤌🏻. super recomendo.,comprime muito bem e super confortável.,+100,49.41,0.8148148148148148,0.002864698104892,0.0983606557377049,0.0657037618089424,736,122,7,100.0,0.0327421555252387,0.1173260572987721,100.0,43.9749,4397.49,Até R$50,Boa
roupa térmica flanelada kit 2 calças + 2 blusas segunda pele,4.4,128.0,10.0,sm,poliéster,masculino,outono/inverno,excelente! mantém a temperatura do corpo. utilizado a 7 graus negativos.,cumpriu ojetivo que é aquecer o corpo na neve. muito bom.,adequado para uso em temperaturas baixas.,+1000,189.73,0.777777777777778,0.0139929484354341,0.0819672131147541,0.3049861873742369,723,122,3,1000.0,0.0013642564802182,0.1173260572987721,1000.0,170.757,170757.0,R$100-200,Boa
calça jeans feminina super lipo sawary roupas femininas,4.5,151.0,6.0,sawary,jeans,feminino,outono/inverno,"amei a calça, ela tem bastante lycra, por esse motivo se ajusta muito bem e o corpo fica maravilhoso nela, cumpre o que promete sem nada de barriga, segui a tabela de medidas e deu certinho. e se estiver com duvida na numeração chute um numero a menos pois estica bemmm, enfim agora quero uma de cada cor, super recomendada!!!!.","a calça realmente comprime muito bem a região da barriga, comprei esse jeans que parece meio manchado como na foto, mais ao vivo é um jeans meio escuro sem detalhe nenhum.","calça é simplesmente perfeita qualidade muito boa, podem compra sem medo, só vai reclama quem não sabe o que qualidade. única dica que dou é comprem um número maior que o seu.",+1000,172.51,0.8148148148148148,0.0165271044513001,0.0163934426229508,0.2756215681593397,692,75,3,1000.0,0.0068212824010914,0.0300136425648021,1000.0,162.15939999999998,162159.39999999997,R$100-200,Boa
kit 03 bermudas jeans vira lata original,3.5,4.37,10.0,vira lata wear,jeans,masculino,primavera/verão,das três uma veio muito pequena.,ficou meio apertado mais gostei.,não gostei pq o material não é como nas fotos.,+50,159.91,0.4444444444444445,0.000330542089026,0.0819672131147541,0.254135261416732,801,75,7,50.0,0.0013642564802182,0.0300136425648021,50.0,143.919,7195.950000000001,R$100-200,Baixa
kit 2 shorts bermuda anagua segunda pele p/ usar c/ roupas,3.8,18.0,15.0,beleza feminina,microfibra,unissex,primavera/verão,tecido horrível.,"muito bom,,,, recomendo.","é um short. largo fica subindo, pequeno, fica marcando a coxa.",+100,50.26,0.5555555555555555,0.001873071837814,0.1639344262295082,0.0671532348828484,117,101,7,100.0,0.0004547521600727,0.0300136425648021,100.0,42.721,4272.099999999999,R$50-100,Média
short jeans plus size cintura alta barra desfiada com lycra,4.4,10.0,7.0,stillger jeans,algodão,feminino,primavera/verão,"eu visto 48. comprei 50 para ficar larguinho, mas é forma pequena, pq minha prima veste 46 e ficou perfeito nela. em mim ficou mega apertado. forma extremamente pequena.",muito bom recomendo.,"produto muito bom , mais a modelagem é pequena. mais é lindo !.",+100,64.76,0.777777777777778,0.000991626267078,0.0327868852459016,0.0918795402612462,738,25,7,100.0,0.0154615734424738,0.176443838108231,100.0,60.2268,6022.679999999999,R$50-100,Boa
shorts masculino essentials woven adidas,4.7,28.0,16.0,adidas,poliéster,masculino,não definido,super recomendo.,lindo e muito confortável.,ótimo.,+100,179.99,0.888888888888889,0.002974878801234,0.180327868852459,0.2883769312097132,13,122,1,100.0,0.0109140518417462,0.1173260572987721,100.0,151.1916,15119.16,R$100-200,Excelente
conjunto térmico inverno forrado 2ªpele + gorro +luva touch,4.6,44.0,5.0,hype shop,"poliéster peluciado por dentro, com elastano",sem gênero,não definido,"qualidade boa, tamanho bom!.","adorei ,super quentinho.",ok.,+100,168.36,0.8518518518518517,0.004737769942706,0.0,0.2685447290337983,360,124,1,100.0,0.0004547521600727,0.0004547521600727,100.0,159.942,15994.2,R$100-200,Excelente
kit 3 conjunto menino roupa infantil shorts moletom tactel,4.7,7.0,10.0,kn3kids,algodão,meninos,primavera/verão,muito bom.,não gostei muito porque um dos conjuntos veio com a costura torta.,bom compraria de novo veste bem.,+25,122.61,0.888888888888889,0.000661084178052,0.0819672131147541,0.1905289724088537,417,25,7,25.0,0.0009095043201455,0.176443838108231,25.0,110.349,2758.725,R$100-200,Excelente
kit 2 calça moletom masculina plus size extra g g1 g2 g3 g4,4.4,40.0,10.0,daze,moletom,masculino,outono/inverno,"o produto é mal confeccionado, curto demais. eu tenho 1. 83 e fico com as canelas de fora. os bolsos são tão pequenos que minhas mãos não cabem e tem buracos dentro provenientes de defeitos na costura. o tecido e bom, confortável e quente, mas a confecção deixa muito a desejar.","as calças são lindas e com cores neutras e ótimas, a única coisa é que a calça cinza clara encolheu demais na primeira lavagem, ficou quase 1 palmo menor do que a calça preta. por sorte não perdemos ela, ficou em cima, mas foi por muito pouco.","tenho 1,87 e 138 kilos, o g4 é perfeito.",+100,169.91,0.777777777777778,0.004297047157338,0.0819672131147541,0.271187885815627,215,107,3,100.0,0.0004547521600727,0.0027285129604365,100.0,152.919,15291.900000000001,R$100-200,Boa
calça wide leg plus size jeans levanta bumbum cintura alta,4.9,18.0,10.0,stillger,algodão,feminino,outono/inverno,a calça é lindaaaaaaaa. porém ela não tem elasticidade. eu comprei tam. 52 porém ela não fechou. achei a forma dela pequena e por não ter elasticidade é melhor pedir um pouco a mais do que você veste.,"perfeita,acabei de receber, irei comprar novamente 😍.",amei. ficou perfeita.,+100,78.09,0.9629629629629632,0.001873071837814,0.0819672131147541,0.1146106885849732,736,25,3,100.0,0.0327421555252387,0.176443838108231,100.0,70.281,7028.1,R$50-100,Excelente
short jeans feminino com lycra levanta bumbum destroyed,4.7,9.0,20.0,stillger,algodão,feminino,primavera/verão,adourei lindo no corpo.,"excelente,ficou perfeito,super recomendo.",maravilhoso obg.,+50,49.92,0.888888888888889,0.000881445570736,0.2459016393442623,0.066573445653286,736,25,7,50.0,0.0327421555252387,0.176443838108231,50.0,39.93600000000001,1996.8000000000004,Até R$50,Excelente
short meia coxa claro com ilhós roupa feminina.,4.1,7.0,24.0,atacado da moda,algodão,feminino,não definido,"muito lindo. veste super bem, tem uma boa qualidade. porém a fôrma é pequena. mesmo assim. amei.",muito bom.,"o 44 ficou apertado, sendo q os meus ficam folgados.",+25,59.99,0.6666666666666666,0.000661084178052,0.3114754098360656,0.0837454384229733,61,25,1,25.0,0.0009095043201455,0.176443838108231,25.0,45.592400000000005,1139.8100000000002,R$50-100,Boa
kit 4 conjunto moletom menino infantil gola careca masculino,4.0,41.0,6.0,colbacho,algodão,bebês,não definido,é bom em relação ao valor.,cumpre o que promete. ótimo custo benefício.,muito bonitos e bem costurados. o tecido é fino.,+100,134.61,0.6296296296296297,0.00440722785368,0.0163934426229508,0.2109921216875277,192,25,1,100.0,0.0054570259208731,0.176443838108231,100.0,126.5334,12653.34,R$100-200,Média
kit 10 cuecas lupo boxer masculinas atacado box 523 algodão,4.2,621.0,5.0,lupo,algodão 95%,masculino,2021,"horrível, não são originais, tecido áspero, tamanho não veste bem.","produto de boa qualidade, compraria novamente. satisfeita.",excelente fica justinha no corpo bom material.,+1000,179.9,0.7037037037037038,0.0683120317320405,0.0,0.2882234575901231,463,27,0,1000.0,0.0422919508867667,0.003638017280582,1000.0,170.905,170905.0,R$100-200,Boa
roupa térmica peluciado blusa calça touca cachecol meia luva,4.8,6.0,10.0,neve segunda pele térmica,poliéster/elastano,feminino,outono/inverno,meu esposo acho prático.,"ótimo produto fiel as imagens, tecido grosso, não passa o frio, e fica ótimo no corpo.","amei o produto, serviu certinho em mim.",+25,199.1,0.925925925925926,0.00055090348171,0.0819672131147541,0.3209644964360015,564,127,3,25.0,0.0031832651205093,0.001819008640291,25.0,179.19,4479.75,R$100-200,Excelente
calça para trabalho pesado uniforme pedreiro mecânico obra,4.1,303.0,11.0,miglar,brim algodão microfibra,masculino,primavera/verão,"os fabricantes de roupa parece que esquecem que as pessoas possuem ""bunda"". as calças devem ter a parte de trás mais pano que a frente. o fundo da calça fica entrando na bunda da pessoa e quando agaicha a calça desce. isso é muito chato. deveriam ter atenção em relação a isso. não devolvi porque minha mãe é costureira e deu um jeito.","a calça e muito boa o tamanho o tecido tudo bom,. mas as costuras deveria ser mais reforçadas pq lavamos do melhor jeito possível e mesmo assim as costuras vão se abrindo e a única coisa deveria melhorar seria na costura. obrigada.","as calças são curtas na perna, quando sentamos ela fica no meio da canela, eu trabalho de moto e fica horrível andar com a canela de fora. obs tenho 1,80 de altura. e o cordão de amarrar por ser dividido em 2 ele solta tudo. a costura no meio da perna começou abrir no terceiro dia de uso.",+10mil,53.05,0.6666666666666666,0.0332745702952842,0.0983606557377049,0.0719109170901401,513,48,7,10000.0,0.0004547521600727,0.0004547521600727,10000.0,47.2145,472145.0,R$50-100,Boa
calça jeans feminina plus size flare com lycra cintura alta,4.5,30.0,9.0,stillger,algodão,feminino,outono/inverno,ótimo produto.,o produto é de excelente qualidade fiquei satisfeito.,comprarei novamente.,+100,78.59,0.8148148148148148,0.003195240193918,0.0655737704918032,0.115463319804918,736,25,3,100.0,0.0327421555252387,0.176443838108231,100.0,71.5169,7151.6900000000005,R$50-100,Boa
kit 3 conjuntos short + top nadador fitness roupas femininas,4.6,17.0,19.0,fabricacao propria,poliéster,feminino,primavera/verão,lindo !!! não é transparente quando comprado no tamanho correto. e ganhei um top de brinde !!!.,"produto de péssima qualidade, primeira vez q lavou, ainda antes de usar, ficou enorme. os tops, um veio todo torto, sem condições de uso. até pensei em devolver, mas percebi isso tudo qdo lavei p usar pela primeira vez. não compraria de novo, nem indicaria p ninguém.","produto muito pequeno o 36 é para criança de 8 ano. só serviu 1, pq tercido sede bem! tbm não gostei das estampas, nada ave com as portagem.",+100,129.21,0.8518518518518517,0.001762891141472,0.2295081967213114,0.2017837045121244,283,122,7,100.0,0.0022737608003638,0.1173260572987721,100.0,104.66010000000001,10466.010000000002,R$100-200,Excelente
"bermuda térmica masculina esportiva corrida, academia treino",4.8,1004.0,24.0,keeper,microfibra,masculino,primavera/verão,"uso 44 o que teoricamente seria tamanho m pela tabela da fabricante, mas comprei a g por precaução e dei sorte pq se tivesse comprado m não teria servido, a g já ficou em cima da risca.","meu esposo usa 44 e pegamos g pq vimos nos comentários que a forma é pequena. e é realmente! quem veste m, melhor pegar g!. o material é simplesmente maravilhoso!!!!!. vale muito a pena a compra. iremos pegar outras!!!!.","tenho 1,84 de altura e 68 kg, peguei o tamanho m e ficou um pouco pequeno, devia ter pego o g, mas o produto estica e é bem maleável, fica bem justo e proteje bem do frio. exelente produto, recomendo.",+10mil,48.52,0.925925925925926,0.1105112384310268,0.3114754098360656,0.0641860782374407,406,101,7,10000.0,0.0086402910413824,0.0300136425648021,10000.0,36.8752,368752.0,Até R$50,Excelente
shorts feminino size paete cintura alta curto p ao 52,4.3,7.0,6.0,short menina mulher look verão,roupa tik tok blogueirinha adulta,roupa para gordinha pluss p ao 52,primavera/verão,"eu achei meu produto excelente,veste bem recomendo.","muito lindo o shorts, eu uso tam g1 e comprei o g2 e ficou certinho, não é tão curto, tamanho ideal, ainda não lavei,mas aparentemente o tecido é bom. recomendo a compra. se ajudar, eu tenho 1,64 de altura e peso 85 quilos.",eu achei perfeito do jeito que queria ameiii.,+50,78.16,0.7407407407407406,0.000661084178052,0.0163934426229508,0.1147300569557654,710,136,7,50.0,0.0009095043201455,0.0009095043201455,50.0,73.4704,3673.52,R$50-100,Boa
roupa feminina short jeans cintura alta hot pant com lycra,4.4,29.0,11.0,gtz,jeans,feminino,primavera/verão,"perfeito, tenho 1,60m e peso 67kg, peguei tambanho 44 pois gosto mais largo e ficou muito bom.","gostei dele ,e molinho é confortável!.",muito lindo é dê ótima qualidade.,+100,79.19,0.777777777777778,0.003085059497576,0.0983606557377049,0.1164864772688516,347,75,7,100.0,0.0004547521600727,0.0300136425648021,100.0,70.4791,7047.91,R$50-100,Boa
kit 10 cuecas boxer lupo cueca box algodão masculina atacado,4.5,3036.0,18.0,lupo,algodão,masculino,outono/inverno,"as cuecas são boas; porém você percebe na costura que não são originais! já experimentei duas brancas, e o mesmo acontece com as duas, quando eu subo a cueca, ela dá um estralinho como se tivesse rasgado e quando olhei, soltou um pouco da costura de lado! tem que vestir com muito cuidado! fora isso, é uma replica muito bem feita da original! aaah. não gostei muito do elastico de cima! é muito curtinho, queria q fosse maior. mas resumindo: cueca bem confortavel, nao dobra e nem sobe.","pelo preço promocional, com ctz tem algum defeito de fabricação. pq não é normal furar a cueca na imenda na primeira vez que vc usa. infelizmente isso aconteceu comigo e não foi só com uma cueca e sim com 3 unidades. agora eu não sei o que é pior, perder 16 reais do valor da cueca usando ela apenas algumas horas ou ficar com a cueca furada no trabalho.","serviram muito bem, porém é nítido que o pano não é algodão, e posso confirmar a diferença pois possuo o mesmo modelo de cuecas lupo que comprei em outra ocasião e comparando ambos os panos e costuras essa diferença fica notável. pelo custo beneficio e mesmo sendo um material diferente, aparenta valer a pena, porém, só o tempo (e algumas lavagens rs) irá dizer se é de qualidade.",+10mil,232.89,0.8148148148148148,0.3343984133979726,0.2131147540983606,0.3785853142798676,463,25,3,10000.0,0.0422919508867667,0.176443838108231,10000.0,190.9698,1909698.0,R$200-500,Boa
kit com 10 cuecas boxer algodão sem costura zorba 781,4.7,5685.78,20.0,zorba,algodão,masculino,não definido,"o tecido é bom e são confortáveis. só que a numeração não é precisa, visto 40 então tentei comprar a p conforme especificado no guia de tamanho. porém, para minha sorte não tinha mais p disponível e eu comprei m. o resultado é que caiu perfeitamente. então uma dica é comprar um tamanho maior. antes deixar o bicho solto do quê sem ar.","vendo comentários de outros consumidores vejo que quanto ao tamanho realmente há problemas; tenho 1. 85 e peso 88 kg, pedi o tamanho maior disponível, gg, e ficou um pouco apertado mesmo assim. já comprei em lojas exatamente a mesma medida e dá pra notar a diferença. mas no geral o produto é bom, só atentem para o tamanho.","produto não é nem de longe original, tecido grosso e com pouco elastano.",+50mil,199.9,0.888888888888889,0.626597620096959,0.2459016393442623,0.3223287063879131,838,25,1,50000.0,0.0090950432014552,0.176443838108231,50000.0,159.92000000000002,7996000.000000001,R$100-200,Excelente
macacão apicultor roupa proteção abelha com máscara + brinde,4.1,332.0,10.0,celi,algodão,sem gênero,não definido,bom produto so uma resalva quando alguem for fazer o pedido pede um numero maior do que vc costuma usar exp. se vc usa roupas g pede o macacao gg ou xg pra ficar com folga. no restante tudo certo.,eu achei muito fino o tecido poderia ser mais grosso fui tirar uma abelha levei algumas ferruado.,otimo.,+1000,166.21,0.6666666666666666,0.0364698104892022,0.0819672131147541,0.2648784147880358,177,25,1,1000.0,0.0077307867212369,0.176443838108231,1000.0,149.589,149589.0,R$100-200,Boa
calça legging fake jeans roupa fitness academia kit 02 peças,4.4,19.0,10.0,propria,elastano,feminino,não definido,"ótimo produto, excelente material acabamento perfeito. compraria novamente.","infelizmente ficou grande, dei de presente pra minha mãe. vou comprar tamanho menor.",transparente. mas fui na costureira e mandei fazer um forro por dentro. ficou bom.,+50,99.1,0.777777777777778,0.001983252534156,0.0819672131147541,0.1504382524470516,630,62,1,50.0,0.0050022737608003,0.0045475216007276,50.0,89.19,4459.5,R$50-100,Boa
kit 15 cuecas box boxer infantil mallbeck de microfibra.,4.1,45.0,6.0,cueca infantil-cueca para meninos-roupa íntima infantil-calcinha e cueca infantil-cueca boxer infantil-conjunto de cueca infantil-moda íntima infantil-cueca infantil atacada-cuecas divertidas para crianças-cueca infantil estampada-kit cuecas infantis,microfibra,meninos,não definido,"produto horrível, péssima qualidade.",produto de péssima qualidade. parece que é feito de papel.,"o tamanho é absurdamente maior q o esperado. fala q a gg é para crianças de 7 a 8, todavia ela veste crianças de 10 a 12 facilmente.",+100,58.45,0.6666666666666666,0.004847950639048,0.0163934426229508,0.0811193342655434,209,101,1,100.0,0.0004547521600727,0.0300136425648021,100.0,54.943,5494.3,R$50-100,Boa
conjunto fitness feminino top short roupas p/ academia a19,4.4,9.0,26.0,akorio,poliéster,feminino,primavera/verão,muito bonito e confortavel recomendo a todos no ml.,"muito bom, não fica transparente e é super confortável. não desbotou e nem diminuiu de tamanho depois que lavei, super recomendo.",ficou maravilhoso o tamanho perfeito gostei muito.,+100,46.7,0.777777777777778,0.000881445570736,0.3442622950819672,0.0610825005968418,21,122,7,100.0,0.0045475216007276,0.1173260572987721,100.0,34.558,3455.8,Até R$50,Boa
short saia jeans plus size com lycra cós alto levanta bumbum,4.5,41.0,6.0,wreis jeans,algodão,feminino,primavera/verão,na foto ele parece ser mais claro mais ainda assim é lindo e serviu perfeito eu uso tamanho 50 mais peguei 52 e serviu muito bem se pagasse o 50 ficaria apertado enfim. muito lindo irei comprar outros modelos.,"simplesmente perfeita linda de mais, todo mundo comenta quando vê ❤️.",ficou perfeito.,+100,67.98,0.8148148148148148,0.00440722785368,0.0163934426229508,0.0973704853176904,825,25,7,100.0,0.0040927694406548,0.176443838108231,100.0,63.9012,6390.12,R$50-100,Boa
kit 7 calcinha cós elegante cos alto conforto microfibra,3.8,19.0,5.0,mallbeck-calcinha confortavel - calcinha tanga-,microfibra,feminino,não definido,o pano não e bom.,achei muito pequena comprei o tamanho g e não serviu e de cintura alta não tem nada tive que dar as minha pra minha irmã que é bem magra e não te. barriguinha não compraria novamente e nem recomendo por conta do tamanho o tecido é bom.,amei amei.,+100,49.12,0.5555555555555555,0.001983252534156,0.0,0.0652092357013744,476,101,1,100.0,0.0013642564802182,0.0300136425648021,100.0,46.663999999999994,4666.4,Até R$50,Média
kit 5 bermuda masculinha moletinho academia verão praia,4.3,6.0,5.0,canario,moletinho,masculino,primavera/verão,ficou perfeito. se eu pudesse ter voltado no tempo eu teria comprado antes.,"ótimo tecido costura e acabamento, já testei na academia algumas vezes, e passa bastante confiança na execução das atividades, melhor custo benefício, satisfeito. obs. na execução de treinos de perna o celular no bolso não fica muito legal devido a necessidade dos movimentos, mas para corrida na esteira perfeito.",eu gostei muito do produto.,+50,156.14,0.7407407407407406,0.00055090348171,0.0,0.2477064220183486,170,106,7,50.0,0.0100045475216007,0.0072760345611641,50.0,148.33299999999997,7416.649999999999,R$100-200,Boa
kit 2 conjuntos segunda pele forrada frio intenso,4.5,104.0,10.0,hot lee,poliéster,sem gênero,outono/inverno,"o tecido é fino, achei que não protegeria do frio. mas usei em um frio de 15⁰ com sensação de 10⁰ e aqueceu bastante. usei apenas uma corta vento por cima.","comprei o tamanho m ficou bom ,mas da próxima vez vou comprar um número maior para ficar mais soltinha tenho 1,72 e 67 kg.","o custo benefício é extraordinário! andei de moto num dia que estava 5 graus. isso de temperatura, agora imagina de moto. a roupa térmica ajudou demais. claro que sozinha não resolve, mas ela é muito muito leve e faz uma diferença enorme. vale muito a pena.",+100,219.1,0.8148148148148148,0.011348611723226,0.0819672131147541,0.3550697452337915,357,122,3,100.0,0.0004547521600727,0.1173260572987721,100.0,197.19,19719.0,R$200-500,Boa
kit 3 pijama feminino longo suede inverno frio tecido macio,4.7,18.0,10.0,donna babi,suede,feminino,outono/inverno,ótimo custo benefício pelo valor.,"gostei muito do tecido,bem macio e confortável só não gostei das cores,veio dois pijama quase iguais. poderia ser diferente , mas fora isso muito bom.",os pijamas venham com cores muito feito comoum deles veio preto pra dormi acho que não é legal e ainda comprei pra presente não dá pra presentear 😢.,+25,145.31,0.888888888888889,0.001873071837814,0.0819672131147541,0.2292384297943453,245,147,3,25.0,0.0009095043201455,0.0009095043201455,25.0,130.779,3269.475,R$100-200,Excelente
kit 10 peças roupa infantil menino 5 shorts + 5 camisetas,3.374,5.0,10.0,imperio kids,algodão,meninos,primavera/verão,pelo preço bom.,não é ruim razoável se todos fosse tectel séria perfeito!!!.,"achei menor do que o número fala, e vieram sem etiquetas , por isso não pude confirmar se o tamanha que pedi era realmente o tamanho.",+25,155.31,0.3333333333333333,0.000440722785368,0.0819672131147541,0.2462910541932403,364,25,7,25.0,0.0086402910413824,0.176443838108231,25.0,139.779,3494.475,R$100-200,Baixa
kit com 10 cuecas boxer masculina polo london club - oferta,4.1,35.0,38.0,polo london club,algodão,masculino,primavera/verão,"produto médio, recomendo.",muito bom.,eu gostei.,+100,179.9,0.6666666666666666,0.003746143675628,0.5409836065573771,0.2882234575901231,617,25,7,100.0,0.0004547521600727,0.176443838108231,100.0,111.538,11153.8,R$100-200,Boa
